question_text,answer_text
Explain key concepts from LM ICT Sections 1-5 - Page 11,"Activity 1.8: Creating a file using different data format 
In this activity, we will open an existing file and add extra data into it based on the following 
criteria. 
Steps: 
1. Open the file you created in “Activity 1.6” from the 2 SCIENCE 3 folder. 
2. Under the column “A” type ten names of your classmates using “General” data 
format. 
3. In column “B” type the date of birth of the following classmate using “Long date” 
format. 
4. In column “C” type the amount of money spent by each classmate using “Currency” 
data format. 
5. Save the newly created document in a given folder on the “Desktop” with a different 
name. 
6. Discuss the process involved with the class. 
 
In this lesson, you will learn how to create and use functions and formular through cell 
referencing.  
Now, let us understand cell references so we can use them in creating functions and 
formulas. 
 
How to Cell Reference in Excel 
A cell reference is the name of a specific box (cell) in an Excel worksheet. Each cell has a 
unique address made up of a letter (for the column) and a number (for the row) such as A1 
or B2. It is also known as cell address or cell name. 
When you use a cell reference in a formula or a function, you are telling Excel to use the 
value from that specific box (cell). For example, if you write =A1+B1, Excel will add the 
numbers in those two cells together. Cell references help you perform calculations easily 
and keep your data organised. 
Table 1.4: Types of Cell References 
S/N TYPES OF CELL 
REFERENCES 
EXPLANATION 
1  
Relative Reference 
This is the default type. When you refer to a cell (like A1) and 
copy the formula to another cell, the reference changes based 
on the new location. For example, if you copy a formula from 
cell B2 that refers to A2 in cell B3, it will refer to A3. 
2  
Absolute 
Reference 
This type locks the cell reference, so it does not change when 
you copy the formula. You use a dollar sign before the column 
letter and/or row number (like $A$1). Regardless of where you 
copy it, it will always refer to A1. 
3  
Mixed Reference 
This combines both relative and absolute references. For 
example, $A1 keeps the column fixed while allowing the row to 
change, and A$1 keeps the row fixed while allowing the column 
to change 
These cell references are used in formulas and other calculations once the cell reference"
Explain key concepts from LM ICT Sections 1-5 - Page 12,"is created. It will be displayed as a regular cell reference in the formula bar  
 
Activity 1.9: Cell Referencing 
Now let us take this activity to aid a better understanding of cell reference and put them into 
practice. In this activity you will explore various ways of referencing cells in a workbook. 
 
Instructions:  
1. Go through steps 1-4 below to explore the default cell reference (Relative Reference). 
2. Edit steps 1-4 and list your refined steps in your writing material. 
3. Go through the written steps to help you explore Absolute and Mixed Cell Reference. 
4. Tabulate the differences between the various ways of referencing cells in excel 
 
Steps: 
1. Open the Excel workbook 
2. Enter two numbers into two different cells 
3. In a third cell, create a formula that adds the two cells together using cell referencing. 
4. Change each of the original numbers and confirm that the new total has changed. 
5. Discuss with a peer to see how they got on. 
6. If you finish early, see if you can create formulas to subtract, multiply and divide the 
same numbers. 
 
Note: Ask your teacher for assistance if you are not able to get the right results after going 
through steps a with friend and try it again 
 
Formula Using the Arithmetic Operators 
A formula in Excel is an expression that calculates the value of a cell. It normally includes 
numbers, operators, cell references, functions, and constants. It is a way to perform 
calculations or analyse data using specific instructions. Formulas always start with an equal 
sign (=). In Excel formulas, standard arithmetic operators are used for calculations 
Table 1.5: Arithmetic Operators 
S/N OPERATOR SIGN OPERATOR NAME 
1 + Addition 
2 - Subtraction 
3 * Multiplication 
4 / Division 
5 ^ Exponentiation 
 
Components of Excel Formulas. 
1. Operators: These could be arithmetic operators such as ( -, +) or comparison 
operators such as (=, >, <) 
2. Cell References: Refer to the contents or name of specific cells (e.g., A1, B2). 
3. Functions: Predefined calculations that perform specific tasks (e.g., SUM (), 
AVERAGE (), COUNT (), MAX (), MIN ()). 
4. Constants: Fixed values used in calculations (e.g., numbers like 10, 3.14)."
Explain key concepts from LM ICT Sections 1-5 - Page 13,"5. Parentheses: It is used to group operations and control the order of calculations 
(e.g., = (A1 + B1) * C1). 
 
Figure 1.7: An example of Formula 
 
Activity 1.10: Creating formulas 
First, we will watch the following video: Excel Formulas and Functions Tutorial 
 
Your teacher will stop after each formula, as a group, discuss what you could use these 
formulas to do. 
 
Now, let us take this activity to create formulas and perform basic calculations in Excel 
ourselves. You are required to use the given table to create your worksheet. 
 
Steps: 
1. Open Excel and create a new worksheet with data in  Figure 1.9: Sample Excel 
Worksheet with data. 
 
Figure 1.9: Sample Excel Worksheet with data. 
 
2. Create a Formula to calculate the total score for each students using arithmetic 
operator. 
3. Test your formulas by changing the values in the total score of students in some 
subjects and observe how the total scores update automatically. 
4. Save your work in a chosen location with your surname as the file name."
Explain key concepts from LM ICT Sections 1-5 - Page 14,"5. Write down any observations you make about how the changing values in the subject 
scores affects the total scores  
6. Share your observations in the class to discuss how it worked and any alternatives. 
 
Functions  
Functions in Excel are built -in (ready-made) formulas used to perform calculations. These 
functions make it easier to perform calculations and analyse data in Excel. For example, if 
you are to add values in cells ranging from A1 to A20, a function can be u sed to reduce the 
stress of repeating individual cells in the formula. So instead of =A1+A2+A3+A4+A5…… A20, 
you can use =SUM (A1:A20) to find the total of values in cell A1 to A20. 
Table 1.6: Key Point about Functions 
s/n Key Point Explanation Example 
1 Equal sign It indicates the start of a formula 
or function in Excel. When you 
type = at the beginning of a cell, 
Excel understands that you are 
entering a formula or function, 
and it will calculate the result 
based on the expression that 
follows. 
=PRODUCT(B5, A5) : with the 
equal sign beginning this 
function, excel understands that 
you want to multiply values of B5 
and A5 so it will calculate the 
result for you. 
2 Function 
name 
It is the word you use to tell 
Excel the kind of calculation or 
task you want to perform. Each 
function name represents a 
specific action 
= SUM (A1:A10): “SUM” is a 
function name for addition. This 
function formula will add all 
values from A1 to A10. 
2 Arguments These are the inputs you provide 
to the function, such as 
numbers, cell references, 
ranges, or text 
Some functions require only one 
argument while others take 
multiple arguments. 
=AVERAGE (M1:M10): A range of 
cells from M1 to M10 (the 
numbers for which you want to 
find the average). 
=IF (B1 > 50, ""Pass"", ""Fail""): in 
this argument, excel will check if 
B1 is greater than 50 then record 
pass else it will record fail 
 
Table 1.7: Types of Functions. 
 Types Examples Explanation 
 
1
. 
 
Mathematical 
Functions 
=SUM(B1:B12) Adds up values in B to B12 
=AVERAGE(B1:B12) Calculates the average of numbers 
=PRODUCT(B1, B1) Multiplies values in B1 and B12 
=SQRT(D4) It will find the square root of the value 
in cell D4. 
 
 
 
 
=MAX(G1:C6) Gives you the highest number from G1 
to G6."
Explain key concepts from LM ICT Sections 1-5 - Page 15,"2
. 
 
Statistical Functions 
=MIN(D1:D5) Shows the smallest number from D1 to 
D5. 
=COUNT(C1: D12) This will count all the number of cells 
(it will count only numbers) specified 
C1 to D12 
3 Text Functions =CONCATENATE(A1, 
"" "", B1) 
Combines the text in A1 and B1 with a 
space in between. 
=UPPER(D3) Changes text from lowercase letters in 
cell D3to uppercase letters. 
4 Logical Functions  =IF(D5 > 50, ""Pass"", 
""Fail"") 
Checks if D1 is greater than 50 and 
returns ""Pass"" or ""Fail."" 
=AND(G1 > 0, G1 < 
100) 
returns TRUE if G1 is between 0 and 
100. 
5 Date and Time 
Functions 
=TODAY()  Returns the current date. This function 
will show today's date. 
  =DATEDIF(A1, B1, 
""D”) 
It finds the number of days between 
the dates in A1 and B1. This function 
calculates the difference between two 
dates 
 
 
Figure 1.10: Example of Function 
 
Activity 1.11: Creating and using Functions. 
In this activity, we will create a continuous assessment tracker for students in your group 
and Excel functions to calculate total scores, averages, and grades. 
 
Instructions 
1. Open Excel and create a new worksheet and label the columns as follows: 
a. A2: ""Student Name"" 
b. B2: ""Assessment 1"" 
c. C2: ""Assessment 2"" 
d. D2: ""Assessment 3"""
Explain key concepts from LM ICT Sections 1-5 - Page 16,"e. E2: ""Total Score"" 
f. F2: ""Average Score"" 
g. G2: ""Grade"" 
2. Input Sample Data: 
a. In column A, enter names of students in your group. 
b. In columns B, C, and D, input scores for each assessment.  
3. Calculate Total Score: In cell E3, enter the formula to calculate total score and drag 
the fill handle down to copy the formula for all students. 
4. Calculate Average Score:  In cell F3, enter the function to calculate average score 
and drag the fill handle down to copy the function for all students. 
5. Assign Grades: In cell G3, use a nested IF function to assign a grade based on the 
average score and drag the fill handle down to apply this formula to all students.  
Example=IF(E3>=90, ""A"", IF(E3>=80, ""B"", IF(E3>=70, ""C"", IF(E3>=60, ""D"", ""F""))))  
6. Calculate Class Averages:  In the row after the last name, calculate the group 
average for each assessment 
7. Present your work for peer assessment and make corrections where necessary. 
Note: You can expand this assessment tracker by adding more assessments, additional 
criteria, or even using advanced functions like VLOOKUP for more complex grading systems. 
 
Activity 1.12: Comparison between formulas and functions 
Now that you have been able to create and use both formula and functions in Excel, let us 
take this activity to enable you to identify the differences between formula and functions 
This activity is to help you clearly differentiate between functions and formulas in Excel. It 
will reinforce your understanding through a structured comparison, making it easier to 
remember the unique characteristics of both formulas and functions.  
 
Steps:  
1. Write out five characteristics of formula with examples learned in this lesson 
2. Write five characteristics of functions with examples learned earlier in this lesson 
3. Complete Table 1.6 to clearly state the differences between formula and function. 
 
Table 1.8: Difference between Formula and Function 
1   Key Aspect Formula  Function  
1 Definition   
2 Usage   
3 Syntax   
4 Examples   
5 Complexity   
6 Return Type   
 
4. Discuss the outcome of your tables with a peer for review and share views on each 
other’s work. 
 
Debugging and Troubleshooting formulas and functions 
Hello learners, welcome to another interesting lesson on Microsoft Excel."
Explain key concepts from LM ICT Sections 1-5 - Page 17,"In our previous lessons, we discussed creating and using formulas and functions to perform 
calculations. When your formulas do not run as expected, then it is possible it contains 
errors or bugs.  
 
Debugging and troubleshooting formulas are processes used to identify and fix problems in 
your calculations, especially in MS Excel and other spreadsheets applications 
 
Debugging  
It is checking your work to see if the formula created is working. If a formula is not giving you 
the right result, you look at it closely to find mistakes. Debugging involves; 
1. Making sure the formula points to the right cells and avoiding incorrect cell 
referencing. 
2. Ensuring you are using the right math functions (like adding instead of subtracting) by 
avoiding wrong operators. 
3. Syntax errors : Looking for missing parentheses or other typing mistakes in your 
formula (Syntax errors). 
 
Debugging Techniques 
1. Check for Errors: Look for error messages in cells, such as #DIV/0!, #N/A, or 
#VALUE!. These indicate specific issues that need to be addressed. 
2. Use the Formula Bar: Click on a cell with a formula to see the entire formula in the 
formula bar at the top. This helps you review and edit the formula easily. 
3. Evaluate Formula Tool: Go to the Formulas tab and select Evaluate Formula. This 
tool allows you to see how Excel calculates the formula step by step, which can help 
you spot mistakes. 
4. Break Down Complex Formulas: If a formula is complicated, break it into smaller 
parts. You can create separate cells for each part of the calculation to see where the 
error occurs. 
5. Check Cell References: Make sure you are referencing the correct cells. If you copy 
a formula, check for relative and absolute references (using $ signs) to ensure they 
behave as expected. 
6. Use Functions for Testing: Use functions like IFERROR() to handle errors gracefully. 
For example, =IFERROR(A1/B1, ""Error"") will return ""Error"" instead of an error message 
if there’s an issue. 
7. Highlight Errors: Use conditional formatting to highlight cells with errors. This can 
make it easier to spot problematic areas in your worksheet. 
8. Check Data Types: Ensure the data types are correct. For example, if you’re trying to 
perform math operations, make sure the cells contain numbers, not text. 
9. Use the Trace Precedents and Trace Dependents Tools: These tools can show you 
which cells affect a formula (precedents ), or which formulas depend on a cell 
(dependents). You can find them in the Formulas tab. 
10. Consult the Help Function: Use Excel’s built -in help feature or search online for 
specific functions if you are unsure how they work or what might be going wrong. 
Troubleshooting"
Explain key concepts from LM ICT Sections 1-5 - Page 18,"It is about finding out why a formula is not working as expected. To find out why your formula 
is not working as expected, you should; 
1. Test the formula by breaking it down into parts to see which part is not working. 
2. You should check the data type in the formula. Make sure you are using the right kinds 
of data for example using text instead of number can result in error.  
3. Look for hidden issues because sometimes, formatting or hidden characters can 
cause problems during calculation. 
 
Troubleshooting Steps 
1. Look for error messages like #DIV/0!, #N/A, or #VALUE!. These indicate specific 
problems. For example, #DIV/0! means you’re trying to divide by zero. 
2. Click on the cell with the formula and check the formula bar. Make sure the formula 
is written correctly and that all necessary parts are included. 
3. If the formula is complex, break it into smaller parts. Put each part in its own cell to 
see where it might be going wrong. 
4. Ensure you’re referencing the correct cells. If you copied the formula, check that the 
references are still appropriate (relative vs. absolute). 
5. In the Formulas tab,  click on Evaluate Formula. This tool lets you see how Excel 
calculates the formula step by step, helping you pinpoint where the issue is. 
6. Ensure the data types are correct. For instance, if you’re adding numbers, make sure 
the cells contain numerical values, not text. 
7. Highlight cells with errors using conditional formatting. This makes it easier to spot 
issues in your worksheet. 
8. Sometimes, hidden spaces or characters can cause problems. Use the TRIM() 
function to remove extra spaces from text. 
9. Create simple test cases or use known values to see if the formula works as 
expected. This can help you isolate the problem. 
10. If you are still stuck, look for help online or ask a colleague. Sometimes a fresh 
perspective can make all the difference. 
 
Activity 1. 13: Characteristics of Debugging and Troubleshooting Formulas 
Instructions: 
Match each characteristic (1 -8) to either  Debugging or Troubleshooting by shading the 
blank column next to each characteristic.  
 
Matching Activity Debugging vs. Troubleshooting 
Table 1.9: Characteristics of Debugging and Troubleshooting 
Characteristics Debugging Troubleshooting 
1. Identifying specific errors in 
formulas 
  
2.  Checking for incorrect cell 
references  
  
3.  Analysing the overall system for 
issues"
Explain key concepts from LM ICT Sections 1-5 - Page 19,"Some common errors in using formula and functions in Excel 
Table 1.10: Formula Errors 
 Error Description 
1 #DIV/0! It occurs when you try to divide a number by zero or by an empty cell. In 
simple terms, it means you're trying to perform a calculation that doesn’t 
make sense because you can’t divide something into zero parts. 
2 #NUM! This error happens when a formula has invalid numeric values. This 
means there’s something wrong with the numbers being used in the 
calculation. 
If a calculation results in a number that is too large or too small for Excel 
to handle, it will also show #NUM! 
3 #REF! This error means that, a formula is trying to use a cell reference that is no 
longer valid. This usually happens if you have deleted a cell or a 
row/column that the formula was pointing to. 
4 #NAME? 1. If you type a function name incorrectly (like writing =SUMM(A1:A10) 
instead of =SUM(A1:A10)), Excel doesn’t know what you mean. 
2. If you use a name for a cell or range that hasn’t been defined, Excel 
can’t find it. 
3. If you forget to put quotes around text in a formula or you use wrong 
quotes. 
5 #VALUE! 1. You are trying to perform a calculation with text instead of numbers. 
For example, if you have =A1 + ""hello"" and A1 contains a number, 
Excel can’t add a number and text together. 
2. Improper Arguments: If a function expects a number but you give it 
something else, like a cell with text, it will show this error. 
6 #N/A This shows up when a formula cannot find a value it's looking for. This 
commonly happens with lookup functions, like when you use VLOOKUP 
or HLOOKUP, and the item you are searching for doesn’t exist in the 
specified range. 
 
  
4. Finding out why something isn’t 
working 
  
5. Testing different parts of a formula   
6. Looking for patterns in repeated 
problems 
  
7. Correcting syntax errors in formulas   
8. Ensuring all data types are 
appropriate"
Explain key concepts from LM ICT Sections 1-5 - Page 20,"ACTIVITY: 1.14: Finding solutions to errors  
This activity is to help identify errors in formulas and what to do to solve them.  
Instructions: 
1. Carefully study the diagram in Figure 1. 11 
2. Fill each red box with the error that each description will resolve 
 
Figure 1. 11: Solutions to Formula Errors 
 
Activity 1.15: Identifying and fixing errors in using formula in excel 
1. Open an existing sample Excel file  that you’ve been provided by your teacher  
containing errors. 
2. Locate and list all the errors you find in the sample file. 
3. For each identified error look at the meaning of the error and write down possible 
solutions for each error type. 
4. Fix the errors in the sample file with a friend based on what you wrote in step 3. 
5. Discuss the errors and the solutions found. 
6. Share different approaches to resolving the errors. 
Note: If after taking this activity you still have challenges fixing some of the errors, ask your 
teacher to guide you to do it right and try again on your own."
Explain key concepts from LM ICT Sections 1-5 - Page 21,"Creating Graphs and Charts in Excel 
Good job on completing the lesson on debugging and troubleshooting formulas in Excel. In 
this lesson, we would look at how data can be represented in a visual form to make it more 
appealing  
 
Purpose of Using Graphs and Charts 
Visual representations of data in Excel are ways to turn numbers and information into 
pictures, making it easier to understand and analyse. 
 
Types of Visual Representations 
1. Graph: A graph is a visual representation of data that helps you understand 
relationships, trends, and comparisons at a glance. It uses various graphical 
elements like lines, bars, or points to display your data. 
2. Chart: A chart is a visual tool used to present data in a structured format, often 
using bars, lines, or slices to compare different categories or show parts of a whole. 
3. Infographics: Combine text, images, and data visualisations to communicate 
information engagingly and effectively. 
Table 1.11: Examples of Graphs and Charts 
Type  Examples Description 
Graph  Line Graph  
 
Shows trends over time by connecting data points with 
lines. 
Bar Graph Uses horizontal or vertical bars to compare different 
categories or values. 
Column Graph Similar to a bar graph but displays data in vertical 
columns. 
Pie Chart Represents parts of a whole, with each slice showing a 
percentage of the total. 
Scatter Plot Displays values for two different variables, showing 
how they relate to each other. 
Histogram shows the frequency distribution of a set of continuous 
data 
Charts Bar Charts Show comparisons between different categories using 
bars. 
 Line Charts Display trends over time with lines connecting data 
points. 
 Pie Charts Show parts of a whole, with slices representing 
percentages 
 
Benefits of Using Graphs and Charts in Excel 
1. Easy Understanding: They make complex data easier to understand by turning 
numbers into visuals, allowing you to see trends and patterns quickly. 
2. Better Comparisons: Graphs and charts help you compare different sets of data 
side by side, making it easier to spot differences and similarities."
Explain key concepts from LM ICT Sections 1-5 - Page 22,"3. Highlight Key Information: Important data points stand out in a visual format, so 
you can quickly identify highs, lows, and significant changes. 
4. Engaging Presentation: Visuals are more engaging than plain numbers and texts, 
making it easier to grab your audience’s attention during presentations or reports. 
5. Improved Decision-Making: By visualising data, you can make informed decisions 
more easily, as it helps you see the bigger picture and understand the implications 
of the data. 
6. Timesaving: Quickly assessing data through visuals saves time compared to 
reading through rows of numbers, allowing for faster analysis. 
7. Effectiveness: They Improve the effectiveness of communication by conveying 
messages clearly and concisely 
 
Factors to consider when choosing charts and for data 
When choosing charts for visualisation in Excel, it’s important to consider a few key factors 
to ensure the data is effectively communicated. The factors to be considered includes; 
1. Type of data 
2. Purpose of the chart or graph 
3. Number of data points 
4. Data relationship 
5. Clarity  
6. Simplicity, etc. 
 
Identifying and Selecting the Most Suitable Chart Types 
1. Understand the data to determine what type of data you have (categorical, 
numerical, time-series).  
2.  Define the purpose of what you need to communicate (comparison, distribution, 
relationship, trend).  
3. Choose the chart that best fits the data and the intended message. Figure 1.12  
shows the “chart” section of the insert tab. 
 
 
Figure 1.12 Charts Views 
Note: 
Bar charts compare categories, and Pie charts show parts of a whole. Line charts show 
trends over time, and Scatter plots show relationships between variables. You can therefore 
choose any of the available charts that best suit your purpose. 
 
Creating Charts in Microsoft Excel 
1. Open your excel workbook and enter your data"
Explain key concepts from LM ICT Sections 1-5 - Page 23,"2. Select the data for which you want to create a chart. 
3. Click INSERT > Recommended Charts. 
4. On the Recommended Charts tab, scroll through the list of charts that Excel 
recommends for your data, and click any chart to see how your data will look. 
5. If you don’t see a chart you like, click All Charts to see all the available chart types. 
6. When you find the chart you like, click it > OK. 
7. Use the Chart Elements, Chart Styles, and Chart Filters buttons command at the 
upper-right corner of the chart to add chart elements like axis titles or data labels, 
customise the look of your chart, or change the data shown in the chart. 
 
Activity 1.16: Creating Pie Chart 
Instruction: Follow these steps to create a pie chart in excel. 
 
Steps: 
1. Launch Microsoft Excel application. 
2. Type your data in your worksheet using the data in figure 1.xx 
 
 
Figure 1.13: Sampe Excel Data for Pie Chart 
3. Select the data range that you want to turn into a pie chart, including headings 
4. Go to the Insert tab on the Excel ribbon.  
5. In the Charts group, click on the small arrow to Pie chart icon to display the various 
pie chart styles. 
 
Figure 1.14: chart Group Icons 
6. Click on the specific pie style you like, and Excel will automatically create a visual 
representation of the data you selected in step 2."
Explain key concepts from LM ICT Sections 1-5 - Page 24,"Figure 1.15: Pie Chart Styles 
7. Save your work and share your experience with a peer 
 
Activity 1.17: Creating a Column   
1. Open the program (MS Excel) 
2. Enter your data. (Use figure 1. Xx) 
 
Figure 1.16: Sample Excel data for column chart 
3. Select your data (use total score for your column chart) 
4. Go to the Insert tab on the Excel ribbon. 
5. In the Charts group, click on the small arrow to column chart icon to display the 
various column or bar chart styles 
 
Figure 1.17: Bar or Column Chart Icon 
 
6. Click on the specific  style  you like, and Excel will automatically create a visual 
representation of the data you selected in step 2."
Explain key concepts from LM ICT Sections 1-5 - Page 25,"Figure 1.18: Column chart styles 
Manipulation the Charts 
Manipulating charts in Excel allows you to customise them to better display your data. It 
makes your charts more informative and visually appealing, making it easier for your 
audience to understand the data. This involve s changing the chart type, adjusting the data 
range, formatting axes, adding labels, and customising colours or styles to make the chart 
more informative and visually appealing 
 
Customise the Title of the chart 
1. Click on the default title “Chart title” of the chart. This will select the text in the 
textbook. 
2. Erase the text in the name textbox “Chart title” 
3. Type your desired title for the chart. Example, “TERM 2 EXAMS SCORE OF 
STUDENTS” 
4. The charts shall then bear the customised name as shown in Figure 1.19  
 
Figure 1.19: Customised Chart Title 
 
Giving Colour to the Columns 
0
50
100
150
200
250
300
1 2 3 4 5 6
TERM 2 EXAMS SCORE OF STUDENTS"
